movie_id,genres,movie_title,original_language,overview,popularity,release_date,runtime
nito,Not Available,Nito,en,"Nito is a young teenager who attends to class with children younger than him due to his psychological retardation. Children in the class make jokes and mock Nito continuously. Stirred by them and under the slogan they put in their head, Nito will try to lose his virginity.",1.261,13-06-2003,17
nitrate-flames,Not Available,Nitrate Flames,es,"French actress Maria Falconetti (1892-1946) traveled a winding road from her glory days in luminous Paris, in the 1920s, to her last days in Buenos Aires, in the late 1940s. In her strange journey through life, she found a very special character, the center of a tragic story and the obsession of a peculiar filmmaker: a unique opportunity, a sublime performance, so remarkable that nothing would ever be the same for her again…",0.6,10-12-2015,63
nixon-by-nixon-in-his-own-words,Not Available,Nixon by Nixon: In His Own Words,en,"From 1971 to 1973, Richard Nixon secretly recorded his private conversations in the White House. This film chronicles the content of those tapes, which include Nixon's conversations on the war in Vietnam, the Pentagon Papers leak, his Supreme Court appointments, and more--while also exposing shocking statements he made about women, people of color, Jews, and the media.",2.046,04-08-2014,72
njpw-back-to-the-yokohama-arena,Not Available,NJPW Back to the Yokohama Arena,en,"Back to the Yokohama Arena is a professional wrestling pay-per-view (PPV) promoted by New Japan Pro Wrestling (NJPW). The event is scheduled to take place on May 25, 2014, at the Yokohama Arena in Yokohama, Kanagawa and marks NJPW's first event at the arena in eleven years. The event, which is considered one of NJPW's biggest of the year, following Wrestle Kingdom 8 in Tokyo Dome and the finals of the G1 Climax, will feature four championship matches and will be headlined by a match for the promotion's top title, the IWGP Heavyweight Championship.",0.6,25-05-2014,240
njpw-g1-climax-24-day-4,Not Available,NJPW G1 Climax 24 - Day 4,en,"NJPW's biggest tournament of the year G1 Climax starts today. With 22 participants in this year's tournament, G1 Climax 24 marks the largest tournament in its history. As with its round robin rules, the 22 wrestler are divided into 2 blocks of 11 where each wrestler will face their opponent in addition to a bye. Each match is worth 2 points for a win, 1 point for a tie, and 0 points for a loss.",0.633,26-07-2014,210
njpw-g1-climax-30-day-2,Not Available,NJPW G1 Climax 30: Day 2,en,The second night of the 30th edition of the G1 Classic which begins the B Block matches. Taking place at the Osaka Prefectural Gym (Edion Arena Osaka) in Osaka and is being headlined by Hiroshi Tanahashi vs. Tetsuya Naito.,0.6,19-09-2020,156
njpw-g1-climax-30-day-6,Not Available,NJPW G1 Climax 30: Day 6,en,"The sixth night of the 30th edition of the G1 Climax featuring B Block matches. Taking place at the Korakuen Hall in Tokyo, the show is headlined by Hirooki Goto vs. Tetsuya Naito.",1.553,28-09-2020,143
njpw-g1-climax-30-day-8,Not Available,NJPW G1 Climax 30: Day 8,en,"The eighth night of the 30th edition of the G1 Climax featuring B Block matches. Taking place at the City Hall Plaza Aore Nagaoka in Niigata, the show is headlined by Tetsuya Naito vs SANADA.",1.353,30-09-2020,148
nkotbsb-live-at-the-o2-arena,Documentary,NKOTBSB: Live at the O2 Arena,en,"Two of the biggest boy bands in pop history, New Kids On The Block & Backstreet Boys, brought their NKOTBSB Tour to the UK on April 28, 2012. The second night on April 29th at the world-famous O2 Arena also set a milestone- the show was broadcast online and in select theaters all over the world via livestream. NKOTBSB first shocked and delighted fans when they took the stage together for a medley at the sold out NKOTB Radio City Music Hall show in 2010. The two groups wowed audiences again in their first joint televised performance at the American Music Awards in November 2010 and then went on tour together in 2011 through 2012.",1.4,29-04-2012,143
nn,Not Available,NN Sin Identidad,es,"The remains of a male body that disappeared during the years of political violence have been exhumed, but nobody claims them. Now the only clue to his identify is the picture of a smiling girl found in his shirt pocket. Only a blurred photograph, a snapshot of a time and a memory…",1.436,22-10-2014,94
no-2003,Not Available,NO,en,"Filmed in real time and from a fixed camera angle, No creates a visual choreography from an everyday action. A Japanese peasant couple is bundling hay and later spreads it out again over the field. This action, which occurs in linear geometric precision from back to front and vice versa, ensures an observation of the landscape, perspective, light, and time. Lockhart’s work emerges as a landscape painting in real time.",0.6,01-01-2003,33
no-beast-so-fierce,Not Available,No Beast So Fierce,en,"Released after 20 years in prison, ex-con Charlie Sundstrom (Bailey Chase) returns to his home town to find that his estranged son, who has disappeared into the criminal underworld, is being hunted by a ruthless gang leader. Charlie enlists the help of a rogue corrections officer (Dylan Baker), to help in the search. But the corrections officer has a tragic past of his own. Soon their desperate lives will clash in a game-changing climax. In the tradition of films like 'Se7en', 'The Usual Suspects' and 'Angel Heart', 'No Beast So Fierce' draws much of its meaning and power from its shocking ending.",0.84,01-12-2016,85
no-border-aspettavo-che-scendesse-la-sera,Not Available,No Border (Aspettavo Che Scendesse La Sera),en,"Paris, an open city. Commemorations abound: ruins, winds, tides. Young Iraqi, Afghan or Iranian immigrants wandering the streets, between soup kitchens and improvised campsites. People who, by leaving their lands, plunge public order and bourgeois society into crisis. An emancipation movement becomes deeply melancholic, elegiac: redefining the notion of revolution for a new notion of History.",0.6,01-01-2008,24
no-cameras-allowed,Not Available,No Cameras Allowed,en,"James Marcus Haney's journey of breaking into music festivals and inserting himself into the world of some of the biggest names in the industry - Mumford & Sons, Jay-Z, and Edward Sharpe & the Magnetic Zeros.",1.934,23-07-2014,84
no-chance,Not Available,No Chance,en,"When a group of international criminals from his past kidnap his daughter, the world's greatest commando sets out for revenge in this action-packed parody of everything you loved about the '80s.",0.847,18-02-2020,95
no-cow-on-the-ice,Not Available,No Cow On the Ice,es,"Language and landscape as a gate into a new life. A young Galician filmmaker emigrates to Sweden, where he performs different part-time jobs. His learning of a new language and fascination for the Swedish landscape become a driving force against the difficult life conditions. As he learns about the culture, society and lifestyle, he develops a new identity.",0.6,05-11-2015,63
no-day-but-today-the-story-of-rent,Not Available,No Day But Today: The Story of 'Rent',en,"Feature length documentary about Jonathan Larson and ""Rent""'s journey from Broadway to the screen. Featuring director Chris Columbus, the entire cast, and dozens of friends and family of Jonathan Larson.",2.157,02-08-2006,112
no-day-off,Not Available,No Day Off,en,"In conjunction with the 2nd anniversary of the Day Offcampaign, UNIFEM Film Series is proud to present No Day Off (2006) by Eric Khoo, a 45-minute short film chronicling four years in the life of Siti, a domestic worker in Singapore.
 Each year, thousands of women like Siti uproot themselves from their homes and families in impoverished villages in Java and Sumatra. They head for Singapore where they live the life of a foreign domestic worker, scrubbing, cooking and looking after children, the sick and the elderly. Their wages go towards making life more comfortable and less bleak for their own families back home.",0.6,20-10-2006,39
no-deposit,Not Available,No Deposit,en,"Mickey Ryan falls from grace due to a series of downward spiraling events beyond his control. With his life turned upside down, Mickey tries valiantly to resolve his issues but hooks up with the wrong people who blind him with anger and hate.",3.084,24-04-2015,80
no-doubt,Not Available,No Doubt,ko,"A young girl goes missing just as a convicted sex offender moves into town. The girl's father, the inhabitants of the towns and even law enforcement believe he is responsible for the disappearance.",0.884,04-11-2010,90
no-dress-code-required,Not Available,No Dress Code Required,es,"Victor and Fernando are hairstylists in Mexicali. They are the go-to professionals for the city's socialites. To their customers, they were a lovely couple until they decided to legally marry. Losing the support of people and friends an confronting a blacklash of criticism, through their fight they woke up members of Mexiciali's society to fight homophobia and inequality.",1.059,11-12-2016,90
no-eres-tu-soy-yo,Not Available,"No eres tú, soy yo",es,"Javier se ha casado con María, el amor de su vida, y ahora lo único que desea es estar feliz con ella el resto de su vida, pero el destino se la quita poco después de la boda. Ahora Javier está enredado en sus emociones: ¿cómo aceptará la muerte de su mujer para encontrar nuevamente el amor?",33.638,27-08-2010,100
no-escape-2008,History Crime War,No Escape,en,"During WWII two sisters have stolen some emeralds from the lesbian Nazi SS officer (Rena Riffel) and now are on the run. One gets captured by her and gets tortured with electrified Freddy Krueger glove into revealing the location of the gems. The other escapes to her cousin's house, but her cousin who isn't that pleased with her appearance and blackmails the girl into becoming her personal slave in return for not turning her over to the SS.",1.67,28-09-2008,91
no-escape-room,Not Available,No Escape Room,en,A father and daughter check out a small town escape room and discover there is something sinister about the place.,13.298,06-10-2018,85
no-fighting-in-the-war-room-or-dr-strangelove-and-the-nuclear-threat,Not Available,No Fighting in the War Room Or: Dr Strangelove and the Nuclear Threat,en,A documentary exploring the historical concept of the narrative of Stanley Kubrick's 1964 film Dr. Strangelove Or: How I Learned to Stop Worrying and Love The Bomb. This short documentary compares the film with the actual events concerning the Cold War and the Cuban Missle Crisis.,1.037,28-10-2004,30
no-go-the-free-derry-story,Not Available,No Go: The Free Derry Story,en,"On the 14th August 1969 the British Army were deployed onto Northern Ireland’s streets for the first time, to relieve an exhausted RUC in the wake of the Battle of the Bogside. As they entered the city the troops were confronted with a ring of barricades surrounding the Bogside area and manned by the rioters, presenting them with an instant dilemma – to attempt to remove the barricades and provoke a confrontation, or to leave the barricades intact and allow the Bogside to remain beyond official law & order?",0.6,06-09-2006,60
no-good-heroes,Not Available,No Good Heroes,en,"After living peacefully in the caverns of a small town, a stranded group of aliens turn deadly as they fight for their existence, betraying the compassionate chief of police who has protected them for 28 years.",1.743,24-07-2018,91
no-greater-love,Romance,No Greater Love,en,"Jeff and Heather Baker were life long sweethearts and happily married... for a time. But at her greatest moment of weakness, Heather abandons Jeff, forcing Jeff to raise their young son alone. Ten years later, through a God ordained encounter, Jeff and Heather meet again. They must wrestle with forgiveness, reconciliation and the pressing of the Savior on their hearts.",1.31,19-01-2010,109
no-heart-feelings,Not Available,No Heart Feelings,en,"29 year-old Melanie is in love with her life in Toronto, but out of love with her long-distance boyfriend. Her breakup throws her easy life into mild existential crisis, but the arrival of a new boy on the scene, Lewis, diverts her attention and helps her rediscover the joys of a lazy summer in the city. Acting as unofficial tour guide, Mel introduces Lewis to her neighborhood. Together they buy Lewis a bike from a crotchety yard salesman, and embark on a two-wheeled urban adventure. But is Mel ready to switch gears? Unsure of her true heart feelings, she and her gang of young, witty friends, enjoy the season's last gasps. Written by Luke",1.29,06-03-2010,82
no-impact-man,Not Available,No Impact Man,en,Follow the Manhattan-based Beavan family as they abandon their high consumption 5th Avenue lifestyle and try to live a year while making no net environmental impact.,2.293,04-09-2009,93
no-is-e,Not Available,No is E,ja,"With the aid of a layered construction of the image, Takashi has managed to capture the different reflections of light on the surface of water. The acoustic-noise-like music and the dancing particles of light move like swarms of microorganisms and in this way slowly cover the entire screen.",0.6,01-01-2006,23
no-kin-to-me,Not Available,No Kin to Me,en,"Rudy Macklin’s jersey is hanging from the rafters at LSU’s Pete Maravich Assembly, and for good reason: He is the school’s all-time leading rebounder. He carried the Tigers to the 1981 Final Four in Philadelphia. Back then, the tournament included a third-place game, and that’s where the trouble started for Macklin. Just before the consolation game against Virginia, President Ronald Reagan was shot, and after the loss, Macklin was asked if the news might have affected the team. His response—”He’s no kin of mine”—was so blown out of proportion that he feared for his life. In this documentary, directed by Marc Kinderman for ESPN Films, Macklin looks back at the anxious times when he thought he might get hung for a different reason.",1.098,08-03-2016,14
no-light-and-no-land-anywhere,Not Available,No Light and No Land Anywhere,en,"Grieving her mother’s death and her own failing marriage, Lexi boards a plane from London to Los Angeles in search of the estranged father who abandoned her when she was three years old. Based out of a seedy Hollywood motel, she follows a tenuous trail of breadcrumbs, collecting numbers and addresses in the hopes that one will lead to her father, while establishing unexpected connections along the way.",1.918,07-01-2017,75
no-logo-taking-aim-at-the-brand-bullies,Not Available,No Logo: Taking Aim at the Brand Bullies,en,"There's a bad mood rising against the corporate brands. No Logo is the warning on the label.  In the last decade, No Logo has become a cultural manifesto for the critics of unfettered capitalism worldwide. As the world faces a second economic depression, No Logo's analysis of our corporate and branded world is as timely and powerful as ever.  Equal parts cultural analysis, political manifesto, mall-rat memoir, and journalistic exposé, No Logo is the first book to put the new resistance into pop-historical and clear economic perspective. It tells a story of rebellion and self-determination in the face of our new branded world.",0.632,01-07-2003,42
no-longer-human-2019,Drama Thriller,No Longer Human,ja,"Based on the life of Osamu Dazai, one of Japan's most celebrated novelists.",3.006,13-09-2019,120
no-look-pass,Not Available,No Look Pass,en,"No Look Pass is the coming-of-age American Dream story of Emily “Etay” Tay, a first generation Burmese immigrant from Chinatown, Los Angeles, who breaks all of the rules of tradition. After living a double life at Harvard University, she strives to play professional basketball in Germany while coming out as a lesbian. Emily’s dreams are no slam dunk — family, race, and Don’t Ask Don’t Tell conspire against her, firing her passions on and off the court.",0.653,07-06-2011,87
no-mas,Documentary,No Más,en,A look at the November 1980 re-match between Sugar Ray Leonard and Roberto Duran and how two infamous words haunt both.,1.689,15-10-2013,79
no-man-is-an-island-2016,Not Available,No Man Is an Island,en,"Since the large waves of migration in summer 2015, many are ready to house and welcome the less fortunate people of this world. Long before that Doctor Bartolo took responsibility for Omar, an 18-year-old Tunisian who stranded on Lampedusa's coast. Dr Bartolo offers Omar a family, a home and a job as an interpreter in the local detention centre. Around the same time also Adam, a 16-year-old from Ghana, is taken in by a hotelkeeper, who gives him a job as the hotel's valet. Both boys have been lucky. Or haven't they? Because a future is more than a roof above your head. And good intentions don't suffice for true integration. We should at least listen to the boys themselves. Lampedusa: promised land or prison in the Mediterranean Sea? These 2 unique adoption stories reveal the search for freedom and happiness of both the Lampedusiani and the newcomers, and are a metaphor for the task that awaits the European continent.",0.6,01-05-2016,70
no-mans-land-2010,Not Available,No Man's Land,en,"In the winter of 1919, American war hero Luke Benson returns to his father's New England estate.",0.6,01-01-2010,16
no-mans-land-2017,Not Available,No Man's Land,en,"In January 2016, armed protestors in Oregon occupied the Malheur National Wildlife Refuge to call attention to what they felt was an intrusion by the federal government into their right to make a living. In a larger sense, the “patriot community” introduced itself as disgruntled American citizens with grounds for airing their grievances against a federal government that didn’t have their best interests at heart. The federal government begged to differ.",2.838,20-04-2017,81
no-manifesto-a-film-about-manic-street-preachers,Not Available,No Manifesto: A Film About Manic Street Preachers,en,"In 1991, the Manic Street Preachers planned to sell 16 million copies of their debut and split up. Many years, many hits and one big mystery later, this colourful band and its fans appear in a unique documentary that tells their full story.",1.457,30-01-2015,96
no-mercy-2010,Not Available,No Mercy,ko,"Forensic pathologist Kang is assigned to examine the dismembered corpse of a female murder victim. Detective Min points to a fanatic environmentalist, Lee Sung-ho, as the primary suspect. But when Kang’s daughter is kidnapped, a manipulative game begins between Kang and Lee, who holds secrets about the homicide case.",7.641,07-01-2010,125
no-mercy-for-the-rude,Not Available,No Mercy for the Rude,ko,A mute hitman vows to kill only the rude while saving up money for tongue surgery.,3.445,24-08-2006,113
no-mires-ahi,Not Available,No mires ahí,en,Marta goes back to her mother’s house to stay a few days with her little sister. The girl’s weird behavior and the latent memory of a sad event will lead Marta to suspect that the house is being haunted by an uncanny presence.,0.6,01-01-2013,15
no-more-babies,Not Available,No More Babies,es,"They came to have their babies. They went home sterilized. ""No Mas Bebés"" is the story of Mexican immigrant mothers who were pushed into sterilizations while giving birth at Los Angeles county hospital during the 1960s and 70s. Alongside an intrepid, 26-year-old Chicana lawyer and whistle-blowing young doctor, the mothers mounted a civil rights lawsuit that is seminal to the alternative history of Roe v. Wade, and the movement for reproductive justice.",0.6,14-06-2015,79
no-more-reality-whereabouts,Not Available,No More Reality Whereabouts,en,"This feature-length film combines 20 years of existing and re-edited footage to generate a 'film of films'; a hybrid that is both a non-exhaustive retrospective and the creation of a new persona through the symbiosis of its constituent parts.  In the past decades, Parreno has radically redefined the exhibition experience by conceiving this as a scripted space where a series of events unfolds. Now he explores the possibilities of the theatrical film screening as a coherent ’object’ rather than a collection of individual films. For the first time, Parreno presents a retrospective of his film works in the diegetic space of the cinema instead of the museum space. Parreno proposes a 'seance of cinema’ reintroducing in this traditional setting the magic and live rituals that lie at the basis of this art form.",0.607,25-01-2019,89
no-more-tears-sister,Not Available,No More Tears Sister,en,"During her lifetime, Dr. Rajani Thiranagama devoted herself to the cause of social equality in Sri Lanka, a country ravaged by war and death. Her own personal letters, along with interview footage of Rajani's older sister and husband, reveal a strong-willed woman who saw individuals as themselves, not as classes or ethnic distinctions. Viewers are informed of her fateful journey, which withstood violent oppression and civil war -- only to end in murder for the crime of speaking her heart.",0.6,22-05-2005,78
no-one-dies-in-lily-dale,Documentary,No One Dies in Lily Dale,en,"A candid portrayal of Lily Dale, a spiritualist community in upstate New York, where most of the town's residents are registered Mediums who regularly give spiritual readings to visitors through alleged communication with the deceased.",1.622,01-01-2011,90
no-one-lives,Not Available,No One Lives,en,A gang of ruthless highway killers kidnap a wealthy couple traveling cross country only to shockingly discover that things are not what they seem.,12.565,09-03-2013,86
no-one-will-ever-know,Not Available,No One Will Ever Know,es,"""No One Will Ever Know"" - An anodyne environment and a perennial lack of affection, push Lucia and Braulio to turn in the fiction world; to materialize their dreams. Neither inclement reality can stop them.",2.788,11-03-2018,102
no-one-would-tell-2018,Not Available,No One Would Tell,en,"Laura Collins, single mom to daughter Sarah, has had a history of rocky relationships, so when Sarah begins dating the popular and charismatic Rob Tennison, Laura is thrilled with what she sees. But when it becomes increasingly clear that Rob has a darker, possessive side, Laura lives in a state of denial about her daughter’s relationship until Sarah goes missing. Laura must find the will to fight for justice for Sarah when a case against Rob is brought to trial and presided over by a powerful judge.",6.25,16-09-2018,90
no-ordinary-hero-the-superdeafy-movie,Comedy Drama Family,No Ordinary Hero: The SuperDeafy Movie,en,A deaf actor who plays a superhero on a TV show must look beyond the cape to inspire a deaf boy to believe in himself.,1.96,01-10-2013,79
no-ordinary-sun,Not Available,No Ordinary Sun,en,A man living in the Antarctic makes a discovery that will change his life and the lives of everyone in the world.,0.6,20-01-2004,15
no-other-woman,Not Available,No Other Woman,en,"Furniture supplier Ram is happily married to Charmaine. One day, Ram lands a big client, a new luxury resort. But he needs the help of Kara, the daughter of the owner of the resort, to finalize the deal. Kara's help, however, comes with a price, because she fancies Ram to be her lover. Not before long, Kara successfully seduces Ram, even though she knows about his marriage. When Charmaine learns of the affair, she finds ways to fight for her husband's waning attention.",1.274,28-09-2011,104
no-panic-with-a-hint-of-hysteria,Comedy Crime,"No Panic, With a Hint of Hysteria",en,"A timid accountant tries to earn his living as a rather unsuccessful hitman, until one stormy night he pulls a trigger for the first time and becomes a target for the vengeful mafia boss, murderous gangsters, trigger-happy cops and a gorgeous blonde from hell – and if he’s not careful his own wife might catch wind of his double life too.",1.791,29-02-2016,
no-parking,Not Available,No Parking,en,"Neal Burns & Helen Darling showing that family life is chaotic, from taking care of the kid to demolishing houses.",0.6,25-12-2021,26
no-pay-nudity,Not Available,"No Pay, Nudity",en,"Aging actor Lester Rosenthal (Gabriel Byrne), who has lost his way with his career, with his family, and with his friends (Nathan Lane, Frances Conroy, & Boyd Gaines) finds out that the way out is through.",2.068,04-11-2016,92
no-place-for-a-rebel,Not Available,No Place for a Rebel,en,"Sixteen years after rebels abducted him as a child, Opono Opondo returns home to Uganda as an adult war commander. Now he has to re-adapt to civil society. Opono grew up to become a war commander in the Lord's Resistance Army of Joseph Kony. Now, Opono must fight for acceptance back home, in a place where he doesn't know the codes and conventions and where the neighbors fear him. The film shows Opono's fight for his future, while struggling to come to terms with his past and to reconcile with his family.",0.6,09-11-2017,76
no-place-like-home-2008,Not Available,No Place Like Home,en,"Twelve years after his parents mysterious death, David Stevens and his new family return home to put his dark past behind him...",0.6,24-06-2008,84
no-place-on-earth,Not Available,No Place on Earth,en,This extraordinary testament to survival from Emmy-winning producer/director Janet Tobias brings to light a story that remained untold for decades: that of thirty-eight Ukrainian Jews who survived World War II by living in caves for eighteen months. (TIFF),2.278,10-09-2012,81
no-place-to-call-home,Not Available,No Place To Call Home,en,"No Place To Call Home chronicles the lives of several people born and raised in Jesus People USA Evangelical Covenant Church, a religious sect on Chicago's north side. The film is essentially a story within the story as the director details how he began exploring his past of growing up in the sect, and his discovery of dozens upon dozens of cases of child sexual abuse, of which many were allegedly unreported by the sects leadership.",0.6,28-02-2014,96
no-quiero-perderte-nunca,Not Available,No quiero perderte nunca,es,,0.993,18-03-2017,
no-reservations,Not Available,No Reservations,en,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",14.314,15-06-2007,104
no-sabes-con-quien-estas-hablando,Not Available,No sabés con quién estás hablando,es,A group of working-class losers plot to give an old gypsy mobster a heart attack in order to recover a valuable car. They decide to build a monster to scare him to death. But they're looking for trouble.,0.772,19-11-2016,97
no-safe-spaces,Not Available,No Safe Spaces,en,Adam Carolla and Dennis Prager examine the reality of life and discourse on college campuses in modern America.,3.21,25-10-2019,95
no-sex-just-understand,Not Available,No Sex Just Understand,en,"Three different types of people end up at the same table at the same bar. Stefan will talk about Thailand. Jeppe will talk about his son. And Mia will write everything down. A film about how different interests crashes, meet and crash again.",0.843,30-01-2011,17
no-shooting-stars,Not Available,No Shooting Stars,en,"The film No Shooting Stars by Basim Magdy is built around the personal narrative of an unidentified inhabitant of the ocean space, a territory that lays dormant on the margins of our awareness and does not enter history books. Dream-like scenes drift in dissonance with a narration that has no beginning or end. It unfolds like a poem that is affected by the ocean’s secrets but offers no explanation about who is living under the water’s surface, instead meandering through loops of imagination. The image of who exactly the narrator is slips away as soon as it takes shape, reflecting the logic of the unstable grounds of water space.",0.6,18-10-2016,15
no-solicitors,Not Available,No Solicitors,en,"Lewis Cutterman is a well respected brain surgeon and happily married with two beautiful children who run the family business. They are model citizens within the community. A simple visit to their home by a solicitor is greeted by an invitation to dinner; except dinner takes a macabre turn when the solicitor finds himself drugged by the family. Waking up, the solicitor soon discovers they will be slowly eaten piece by piece and that the kid's family business is to farm out their internal organs to needy patients.",3.94,11-04-2015,99
no-stone-unturned,Not Available,No Stone Unturned,en,"Ireland's victory over Italy at the World Cup in New Jersey in 1994, remains a source of Irish pride. But it is haunted by memories of a massacre: terrorists opened fire and killed six innocents while they watched the match in a small village pub in Northern Ireland. Remarkably, no one was ever charged for the crime. For more than twenty years the victims' families have searched for answers. Now, at last, they may have found them. But what they learn turns a murder mystery into bigger inquiry relevant for us all: what happens when governments cover up the truth?",3.945,30-09-2017,111
no-subtitles-necessary-laszlo-vilmos,Not Available,No Subtitles Necessary: Laszlo & Vilmos,en,"The artistry, triumph and lifelong friendship of the great cinematographers Laszlo Kovacs and Vilmos Zsigmond. With film school equipment, they shoot the Soviet crackdown of the 1956 Hungarian Revolution. As refugees they struggle in Hollywood, finally breaking into the mainstream with their pivotal contribution to the ""American New Wave.""",1.858,11-01-2009,86
no-surrender-2011,Not Available,No Surrender,en,"Amelia's blog empowering women not to tolerate violent relationships has brought her fame, fortune and now someone is out to kill her. Is it the new man in her life, her now paroled ex who inspired the blog, or a deranged fan? Just as she has put the pieces of her life back together, Amelia must figure out who is behind the bizarre string of attacks and stop them before her own life comes to an ironic and violent end.",2.461,17-03-2011,90
no-tell-motel,Not Available,No Tell Motel,en,Dirty little secrets are exposed when five friends become stranded at an abandoned motel haunted by a dark secret of its own.,3.679,09-10-2012,92
no-through-road,Not Available,No Through Road,en,"The serenity of another quiet evening is shattered for an amateur photographer when a desperate woman takes refuge in his humble suburban home. Reluctantly, he is pulled into a cat and mouse game with her pursuers. Only dawn will reveal the blood-soaked fallout of being alone in the middle of suburbia.",1.094,22-02-2008,85
no-time-for-quiet,Not Available,No Time for Quiet,en,A group of young girls and gender-fluid youths discover the empowering strength of music through a GIRLS ROCK! camp in Melbourne.,1.231,15-08-2019,84
no-time-to-die-2021,Not Available,No Time to Die,en,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",1658.073,29-09-2021,163
no-way-to-live,Not Available,No Way to Live,en,"A teenage interracial couple in the 1950’s rob and steal to escape the bigotry of the American South. But when things turn violent, they are forced to confront the dark secrets of their own.",2.147,01-09-2016,84
no-2,Not Available,No. 2,en,"A matriarch organizes a feast with her family, in which she will name her successor. The heart has gone out of Nanna Maria's family. There are no parties — they don't even fight anymore...",1.296,16-02-2006,94
no-2-story-of-the-pencil,Not Available,No. 2: Story of the Pencil,en,"No.2, overlooked as a common tool, continues to lose dominance in a media saturated world. However, history tells a different story.",0.6,04-10-2016,64
no1,Not Available,NO1,en,"Based on a true story, NO1 recalls the life of a human. Is it a special life? Is it the life of a hundred? No1 can say until they know the whole story. A man faces his deepest traumatic experiences and fights all his demons.",0.6,05-09-2020,88
noah-2013,Not Available,Noah,en,"In a story that plays out entirely on a teenager's computer screen, Noah follows its eponymous protagonist as his relationship takes a rapid turn for the worse in this fascinating study of behavior (and romance) in the digital age.",0.665,09-09-2013,18
noah-2014,Documentary,Noah,en,"In the time of Noah, people were going about their daily lives, not mindful of the impending destruction. Like them, are we ignoring warnings of God's coming judgment?",1.4,25-03-2014,30
noam-chomsky-rebel-without-a-pause,Not Available,Noam Chomsky: Rebel Without a Pause,en,"Linguist, intellectual and activist, Noam Chomsky discusses and reflects on the state of world events including the War in Iraq, September 11th, the War on Terror, Media Manipulation and Control, Social Activism, Fear, and American Foreign Policy in both large forums and in small interactive discussions with other intellectuals, activists, fans, students and critics. Interwoven, is Dr. Carol Chomsky, Noam's wife and manager who reflects on what drives Noam and what life is like with him. Other candid reflections about Noam Chomsky and his thoughts, work and influece are offerred by others throughout the film.",1.206,01-01-2003,74
nobel-son,Not Available,Nobel Son,en,"Soon after his insufferably arrogant father wins the Nobel Prize for chemistry, Barkley Michaelson is kidnapped by Thaddeus James, a young genius who claims to be Barkley's illegitimate half-brother. Motivated not so much by money as revenge, Thaddeus tries to convince Barkley to help him carry out a multimillion-dollar extortion plot against their patriarch.",6.572,28-04-2007,110
noble,Not Available,Noble,en,Christina Noble overcomes the harsh difficulties of her childhood in Ireland to discover her destiny on the streets of Saigon. A true story.,3.478,19-09-2014,100
nobodies,Not Available,Nobodies,en,Mike and Alan make movies.,0.6,23-04-2009,28
nobody-2007,Not Available,Nobody,en,"A cold-blooded killer gets caught up in a surreal game of death in this neo-noir thriller starring Costas Mandylor. The winter winds are whipping outside when the unremorseful assassin dispatches with his latest target. But this time something goes wrong. Time begins to fold in on itself when a shadowy assailant strikes out from the darkness, turning hunter into prey in the span of seconds. The mysterious pursuer seems to anticipate the killer's every move, and as events begin to repeat themselves nobody is who they seem. A sudden stranger to his friends and associates, the killer begins to question his sanity after fresh wounds vanish from his flesh without a trace. When an unexpected telephone call reveals that his intended target is still alive, he is forced to relive his actions time and again while speeding ever closer toward a confrontation with the one adversary who could bring about his downfall.",3.719,28-07-2007,85
nobody-gets-out-alive,Not Available,Nobody Gets Out Alive,en,A group of college students escape their troubled lives but only to find themselves fighting for their lives from a revenge seeking mad man.,3.46,31-01-2013,77
nobody-is-innocent-20-years-later,Not Available,Nobody Is Innocent: Twenty years later,es,"In 1987, the film director and video artist Sarah Minter, made the documentary exercise Nobody is Innocent, a film that portrayed the daily life of the youth gang Los Mierdas Punk, from and residents of Ciudad Neza, State of Mexico. More than 20 years later, Minter returns to the streets where the tape was recorded to reconnect with the original members of the band, who today are around forty years old and still live in the same places.",0.6,20-10-2010,72
nobody-knows-im-here,Not Available,Nobody Knows I'm Here,es,"Memo lives on a remote Chilean sheep farm, hiding a beautiful singing voice from the outside world. A recluse with a glittery flair, he can't stop dwelling on the past, but what will happen once someone finally listens?",8.457,15-04-2020,91
